amplitude,duration,energy,rms,rise_time,counts,label
0.000277052,0.0024248,967.9286608,1.82E-05,0.0008872,88,0
0.000106559,0.0002813,86.25096416,1.82E-05,0.0002811,1,0
0.00012787,0.000232,51.63326808,1.80E-05,0.0002189,1,0
0.000263352,0.0016623,855.7554869,1.96E-05,2.74E-05,83,0
0.000200939,0.0015654,493.5455772,1.86E-05,0.0005795,45,0
0.000129392,0.0003866,106.3594676,1.71E-05,2.04E-05,5,0
0.000129392,0.0002396,72.044224,1.73E-05,1.29E-05,2,0
0.000272485,0.0002202,140.1995743,1.63E-05,0.00015,12,0
0.000660663,0.0035489,5979.822143,1.23E-05,1.77E-05,382,0
0.00011417,0.0005568,158.5898546,1.23E-05,0.0005154,4,0
0.000130915,0.0002743,124.4943827,1.23E-05,0.0001928,8,0
0.000783966,0.0045838,7004.257979,1.51E-05,0.0009496,348,0
0.000481036,0.0036467,3043.392794,1.30E-05,0.0002782,263,0
0.000583027,0.004302,5015.820823,1.22E-05,0.0002821,300,0
0.00051757,0.0049443,4033.990655,1.30E-05,0.0002384,314,0
0.000529748,0.0050288,6674.058074,1.27E-05,0.0004975,347,0
0.000167449,0.0002092,124.0699481,1.67E-05,0.0001508,13,0
0.000245085,0.0025273,756.8758561,1.67E-05,0.0003448,53,0
0.00016136,0.0010859,346.5920336,1.30E-05,0.0003844,30,0
0.000162882,0.0004228,179.7593981,1.39E-05,0.0003851,19,0
0.000172016,0.0007369,192.0448279,1.42E-05,0.0002217,13,0
0.000164405,0.0007152,196.0719974,1.67E-05,0.0002432,12,0
0.000129392,0.0002704,86.16096067,1.42E-05,1.59E-05,3,0
0.000172016,0.0008197,207.8348324,1.72E-05,7.00E-07,14,0
0.001811495,0.0052013,17414.56089,1.82E-05,0.0001847,498,0
0.000794622,0.003748,7163.74379,1.51E-05,3.48E-05,345,0
0.000493214,0.003624,3655.34292,1.46E-05,0.0001818,251,0
0.000235951,0.0025461,800.5839046,1.82E-05,0.0001698,68,0
0.000137004,0.0002151,117.5452976,1.51E-05,1.28E-05,7,0
0.000380566,0.0021679,1247.069707,1.82E-05,0.0002239,104,0
0.000281619,0.0008344,368.2567353,1.63E-05,0.0002094,35,0
0.000109603,0.0004088,119.698893,1.82E-05,1.45E-05,2,0
0.000266396,0.0014205,465.7711123,1.96E-05,0.0001587,32,0
0.000121781,0.0003485,111.332647,1.61E-05,3.20E-06,3,0
0.000688064,0.0036509,2909.344324,1.96E-05,0.0005201,164,0
0.000182672,0.0015063,506.8825926,1.79E-05,0.0007274,35,0
0.000203983,0.0010875,356.1293445,1.54E-05,0.0001628,19,0
0.001861729,0.0053146,21386.37072,1.96E-05,0.0002046,497,0
0.000817456,0.004245,6281.345509,1.54E-05,0.0002436,311,0
0.000261829,0.001921,831.4205272,1.96E-05,0.0008692,85,0
0.000123303,0.0002299,90.28675396,1.73E-05,0.0001465,2,0
0.000316631,0.0019492,778.6701407,1.82E-05,0.0001752,77,0
0.000216162,0.0012449,452.9251767,1.59E-05,0.0002457,52,0
0.000130915,0.0005115,148.7291428,1.39E-05,5.95E-05,7,0
0.000229862,0.000225,138.8630549,1.76E-05,0.00016,12,0
0.000120259,0.0004448,141.3919583,1.63E-05,0.0004296,7,0
0.000442979,0.0026465,2364.318883,1.23E-05,0.0002093,178,0
0.000181149,0.0010572,207.5905901,9.93E-06,0.0001966,12,0
0.001653179,0.0047668,22232.2046,9.89E-06,0.000258,586,0
0.000791577,0.0049218,8680.018751,1.09E-05,0.0001775,423,0
0.000124826,0.000541,140.4919234,1.27E-05,1.89E-05,5,0
0.002286441,0.0107074,52523.01495,1.39E-05,0.0039788,833,0
0.000153749,0.0003849,89.05812755,1.14E-05,0.0001798,7,0
0.000155271,0.0006985,275.4111386,1.19E-05,0.0002005,19,0
0.001350249,0.0065355,24377.21742,1.19E-05,0.0003102,542,0
0.000158315,0.000687,189.3805949,1.18E-05,0.0002951,10,0
0.000327287,0.0029127,1323.878555,1.18E-05,0.000232,97,0
0.000232906,0.0021532,839.6738749,1.30E-05,0.0003999,75,0
0.00012787,0.0003026,121.0088099,1.19E-05,4.00E-06,2,0
0.000187239,0.0007573,182.0232037,1.18E-05,0.000146,16,0
0.000529748,0.0046357,3692.578225,1.39E-05,2.30E-05,307,0
0.0004034,0.0031102,2820.329946,1.47E-05,1.72E-05,277,0
0.000235951,0.0031762,1133.857646,1.44E-05,0.0008921,101,0
0.000561716,0.0048745,3045.708785,1.39E-05,0.0001731,260,0
0.000427756,0.0037821,1997.101034,1.47E-05,2.44E-05,203,0
0.000197894,0.0014447,521.9407046,1.30E-05,0.000419,33,0
0.000225295,0.0039045,1237.493836,1.44E-05,0.000188,98,0
0.000190283,0.0013418,361.8830794,1.30E-05,0.0007097,26,0
0.000936193,0.0051894,3504.322442,1.59E-05,8.70E-05,311,0
0.000477991,0.0022641,1526.840963,1.47E-05,8.34E-05,164,0
0.000126348,0.0008642,218.4532975,1.47E-05,0.0002949,7,0
0.000144615,0.0003793,202.2133683,1.56E-05,1.71E-05,15,0
0.000196372,0.0012819,384.8520438,1.59E-05,4.07E-05,27,0
0.000152226,0.0003765,237.8336161,1.56E-05,0.0003622,31,0
0.00071242,0.0057513,4875.895245,1.59E-05,0.0019969,375,0
0.000126348,0.0002817,112.1661293,1.59E-05,4.70E-06,4,0
0.000150704,0.0006564,178.0168898,1.56E-05,0.0004287,12,0
0.000388177,0.0024577,1873.495564,1.60E-05,1.54E-05,204,0
0.000243562,0.0019839,963.8552382,1.56E-05,0.0010186,115,0
0.00077331,0.0047896,5988.876253,1.77E-05,0.0007526,342,0
0.000755043,0.0035504,4480.647288,1.68E-05,0.0007062,262,0
0.000508436,0.0032005,2129.667645,1.59E-05,0.000489,136,0
0.000178105,0.0021091,608.6215721,1.68E-05,0.0006636,51,0
0.000202461,0.0009139,360.311587,1.59E-05,0.0007178,26,0
0.000187239,0.0021427,592.6135572,1.76E-05,0.0005709,42,0
0.000220728,0.0011644,433.9185904,1.77E-05,0.0001672,32,0
0.001543576,0.006821,26813.94184,1.61E-05,0.0002942,587,0
0.000123303,0.0002557,93.34372106,1.69E-05,0.0002259,5,0
0.001948498,0.0053359,45708.24369,1.63E-05,0.0002824,692,0
0.001003172,0.0055627,24762.73453,1.74E-05,0.0004691,604,0
0.000137004,0.0004047,96.68729041,1.93E-05,2.70E-05,3,0
0.000235951,0.0019021,637.4847918,1.37E-05,7.45E-05,51,0
0.000199417,0.0015343,420.3641206,1.45E-05,3.85E-05,16,0
0.000115692,0.0005271,102.4560413,1.45E-05,5.00E-07,2,0
0.000382088,0.0035384,2090.697711,1.37E-05,0.0001986,170,0
0.000307497,0.0024451,1717.423026,1.45E-05,0.0005177,143,0
0.001242168,0.0125842,14011.62446,1.72E-05,0.0045761,845,0
0.000150704,0.0005298,155.4391763,1.30E-05,0.000239,6,0
0.000178105,0.0003732,137.3619154,1.37E-05,0.0001046,12,0
0.000146137,0.0011312,310.4059039,1.57E-05,7.70E-06,25,0
0.000143093,0.0004358,114.3594893,1.49E-05,0.0002355,6,0
0.000514525,0.0049339,3094.89203,1.57E-05,0.0022764,223,0
0.000561716,0.0085134,9397.221422,1.37E-05,0.0013079,774,0
0.000216162,0.0013,325.6803579,1.49E-05,1.76E-05,28,0
0.000129392,0.0006108,141.6437086,1.37E-05,0.0003441,9,0
0.000656096,0.0034867,2768.326376,1.72E-05,2.86E-05,226,0
0.000249651,0.0021501,1137.657165,1.49E-05,0.0005372,112,0
0.000146137,0.0004051,133.5980826,1.58E-05,1.00E-05,10,0
0.000339465,0.0023318,1602.994203,1.51E-05,0.0001717,206,0
0.000165927,0.0008515,183.1016698,1.64E-05,0.0001661,9,0
0.000458202,0.0015053,940.9163059,1.81E-05,0.0001724,59,0
0.000146137,0.0002935,145.7752487,1.58E-05,0.0002096,10,0
0.000467335,0.0021268,1759.42416,1.61E-05,1.87E-05,193,0
0.000129392,0.0007003,163.7980997,1.70E-05,0.0004058,9,0
0.000164405,0.0007309,177.646309,1.70E-05,0.00014,17,0
0.000449068,0.0035534,3079.253855,1.63E-05,9.70E-06,265,0
0.002482813,0.0153655,79344.70339,1.83E-05,0.0080431,1123,0
0.000193328,0.0007097,252.0159784,1.65E-05,1.30E-05,16,0
0.000210072,0.0011629,444.0125141,1.60E-05,0.0001763,54,0
0.000140048,0.0005785,135.1340742,1.63E-05,1.34E-05,7,0
0.000111125,0.0003769,105.1852511,1.65E-05,4.50E-06,2,0
0.000109603,0.0002488,77.62601605,1.67E-05,1.25E-05,0,0
0.000112648,0.0004972,109.0148022,1.75E-05,0.0001206,2,0
0.000272485,0.0025805,827.5334147,1.80E-05,2.01E-05,76,0
0.000103514,0.0002413,69.61431519,1.68E-05,1.00E-07,2,0
0.00027553,0.0008389,225.4928494,1.80E-05,0.0001689,15,0
0.000140048,0.0002389,100.3889272,1.52E-05,6.00E-07,5,0
0.000219206,0.0002321,238.543448,1.79E-05,0.0001627,18,0
0.000105036,0.0002045,77.56511771,1.58E-05,3.30E-06,1,0
0.000190283,0.0006806,231.4224202,1.79E-05,0.0001344,17,0
0.000129392,0.0002603,119.7843546,1.57E-05,0.0002496,3,0
0.000214639,0.0007014,196.8954691,1.53E-05,0.0002265,10,0
0.000158315,0.0016654,393.4018191,1.51E-05,0.0002831,21,0
0.000235951,0.0017893,565.9968097,1.65E-05,0.000292,35,0
0.000200939,0.0003291,253.0100952,1.80E-05,1.11E-05,20,0
0.000185716,0.0002436,176.5071299,1.80E-05,2.10E-05,14,0
0.000214639,0.0012247,600.272474,1.48E-05,0.0006356,60,0
0.000217684,0.0011317,422.4774878,1.46E-05,0.0006716,36,0
0.000126348,0.0003555,111.5407395,1.46E-05,1.77E-05,5,0
0.000269441,0.001891,928.4822915,1.71E-05,0.0001606,79,0
0.000144615,0.0002197,97.29367849,1.35E-05,3.70E-06,4,0
0.000126348,0.0009419,208.6646071,1.42E-05,3.80E-06,10,0
0.00032272,0.0011871,864.7108804,1.71E-05,0.0006658,78,0
0.000258785,0.0008275,478.6860105,1.71E-05,9.85E-05,46,0
0.000575416,0.0023389,2151.601709,1.74E-05,0.0001882,171,0
0.000223773,0.0008956,335.8171978,1.46E-05,2.06E-05,31,0
0.000179627,0.0015021,358.0167297,1.56E-05,0.0001432,22,0
0.000109603,0.0002933,87.40599348,1.56E-05,3.40E-06,1,0
0.000112648,0.0002016,78.14045412,1.74E-05,0.0002011,1,0
0.000415578,0.0013464,779.68604,1.74E-05,0.0001814,57,0
0.00017506,0.0003565,167.9465097,1.49E-05,0.0002322,13,0
0.000126348,0.0003132,94.21094314,1.48E-05,2.55E-05,2,0
0.003330715,0.0079026,89349.39627,1.66E-05,9.57E-05,777,0
0.001749082,0.0067201,46074.22105,1.45E-05,0.0003246,685,0
0.000313586,0.0013891,479.7838491,1.72E-05,0.0001803,38,0
0.00016136,0.0010515,341.8249075,1.42E-05,0.0002538,27,0
0.000173538,0.0003646,150.3540256,1.49E-05,2.47E-05,8,0
0.000143093,0.0006976,194.3816744,1.49E-05,0.0003889,15,0
0.000464291,0.0039892,3251.996503,1.49E-05,2.45E-05,222,0
0.000211595,0.0006953,287.0418881,1.24E-05,2.05E-05,34,0
0.000105036,0.0003076,74.03004763,1.19E-05,0.0003074,1,0
0.000491691,0.0039046,2912.323059,1.49E-05,0.0001635,178,0
0.000248129,0.0023234,983.3189793,1.34E-05,0.0002262,74,0
0.000302931,0.002334,1378.963192,1.24E-05,0.0002659,115,0
0.000248129,0.0023128,998.3654121,1.19E-05,1.72E-05,88,0
0.000124826,0.0004108,72.75433392,1.49E-05,3.40E-06,2,0
0.000168971,0.0006282,185.1172474,1.17E-05,1.04E-05,7,0
0.000474946,0.0024962,1830.900462,1.17E-05,0.0002405,155,0
0.000392744,0.0031802,1942.472902,1.21E-05,1.48E-05,173,0
0.000337943,0.0030369,2719.480991,1.21E-05,0.001256,234,0
0.000257263,0.0002416,197.9150761,1.49E-05,0.0001621,15,0
0.000135482,0.0003744,118.6564839,1.49E-05,9.56E-05,6,0
0.000172016,0.0003417,157.5230676,1.44E-05,0.0003254,7,0
0.000158315,0.0004006,146.9078467,1.44E-05,0.0003931,11,0
0.000267919,0.0012848,431.1304288,1.62E-05,0.0001562,25,0
0.000319676,0.0014857,697.0098179,1.62E-05,1.11E-05,72,0
0.000281619,0.001221,505.6718556,1.37E-05,0.0002566,59,0
0.000476469,0.0030458,2240.272293,1.60E-05,7.51E-05,185,0
0.000153749,0.0012957,379.461011,1.49E-05,0.0008388,21,0
0.003753904,0.0076925,98705.41667,1.49E-05,4.02E-05,882,0
0.001671446,0.0057465,41048.38166,1.36E-05,0.0005495,607,0
0.002963849,0.006234,67952.98566,1.35E-05,0.0002736,740,0
0.000278574,0.0003481,218.478973,1.58E-05,0.0001767,18,0
0.000126348,0.000406,97.47980311,1.58E-05,2.70E-05,5,0
0.000257263,0.0013166,526.7645579,1.39E-05,1.84E-05,54,0
0.000167449,0.0015015,338.0720123,1.51E-05,0.0003537,23,0
0.000287708,0.0006836,206.2055004,1.51E-05,8.10E-06,18,0
0.000193328,0.0002744,100.7283636,1.51E-05,0.0001648,8,0
0.000124826,0.0006972,176.0694404,1.49E-05,0.0006801,8,0
0.000337943,0.0024315,1216.618218,1.39E-05,0.0009163,116,0
0.000258785,0.0010759,395.9787367,1.39E-05,0.0001761,30,0
0.000654574,0.0053117,6667.870728,1.51E-05,0.0023982,388,0
0.000135482,0.0004423,123.6198379,1.52E-05,0.0001764,5,0
0.000433845,0.0027988,1838.074046,1.52E-05,0.000289,141,0
0.00055106,0.0075085,4567.857054,1.51E-05,0.0029187,373,0
0.000375999,0.0041244,2888.411607,1.58E-05,0.0004952,258,0
0.000203983,0.0007262,360.955237,1.52E-05,0.000176,31,0
0.00017506,0.0018137,578.6586599,1.49E-05,0.000553,42,0
0.000199417,0.0006496,290.5245874,1.49E-05,0.0002499,31,0
0.000141571,0.0008427,207.9311389,1.49E-05,9.70E-05,12,0
0.000135482,0.0002291,69.00635136,1.74E-05,0.0002141,4,0
0.002793355,0.0153741,71359.64653,1.74E-05,0.0052985,1436,0
0.000234429,0.0010824,410.2924429,1.69E-05,0.0002491,37,0
0.000150704,0.0009338,214.8677105,1.69E-05,0.0002983,13,0
0.000913359,0.0109245,17310.01151,1.69E-05,0.0019346,795,0
0.001392872,0.0109451,30057.98699,1.72E-05,0.0013853,977,0
0.000129392,0.000602,123.3599309,1.72E-05,2.38E-05,3,0
0.00012787,0.0004662,149.1452352,1.74E-05,8.10E-06,6,0
0.000203983,0.0014627,359.8388601,1.69E-05,7.50E-06,37,0
0.000225295,0.0016118,427.7032516,1.72E-05,0.0002477,42,0
0.000490169,0.0046124,3611.242879,1.74E-05,0.0004517,258,0
0.000286186,0.0033972,1333.822411,1.69E-05,0.0004862,122,0
0.000307497,0.0032781,1414.857807,1.72E-05,0.0003951,132,0
0.000126348,0.000239,58.49837455,1.69E-05,0.0002384,2,0
0.000494736,0.0045866,2041.122751,1.74E-05,0.000816,173,0
0.000368388,0.0029561,1332.278633,1.74E-05,0.0008425,132,0
0.000199417,0.001592,485.3918729,1.86E-05,0.0004063,39,0
0.00066523,0.0080912,5877.694322,1.74E-05,0.0002055,481,0
0.000325765,0.0020552,866.7182085,1.74E-05,1.39E-05,86,0
0.000217684,0.0018882,610.6191676,1.86E-05,0.0002052,48,0
0.000301408,0.0013685,637.761198,1.74E-05,0.0002528,77,0
0.000152226,0.0007174,156.5447084,1.86E-05,0.0001784,9,0
0.000257263,0.0026847,636.1327929,1.86E-05,0.0002607,52,0
0.000182672,0.0026212,659.6289869,1.86E-05,0.000372,52,0
0.002112903,0.0101984,35590.88907,1.74E-05,0.0030293,914,0
0.001047318,0.0084366,12658.12438,1.74E-05,0.0031948,617,0
0.000755043,0.0079366,7566.877294,1.86E-05,0.0032071,502,0
0.000653051,0.0078134,10829.02139,1.86E-05,0.0029925,631,0
0.000109603,0.0004318,95.47710962,1.86E-05,0.0004315,0,0
0.000581505,0.0044778,5035.725405,1.74E-05,6.27E-05,321,0
0.00030902,0.002985,2392.844056,1.86E-05,0.0006664,232,0
0.000406445,0.0028684,2060.862991,1.94E-05,3.10E-05,174,0
0.000252696,0.0008109,211.4841911,1.74E-05,2.11E-05,15,0
0.00125739,0.0108626,18007.13422,1.74E-05,0.0019113,835,0
0.000379044,0.005191,2896.022695,1.86E-05,0.0022533,271,0
0.000210072,0.0005051,192.5698328,1.86E-05,7.10E-05,16,0
0.000511481,0.0030879,2231.616386,1.86E-05,0.0008744,209,0
0.000357732,0.0026902,1309.941454,1.94E-05,0.0004594,107,0
0.000111125,0.0003621,86.28970923,1.94E-05,0.0003011,4,0
0.000111125,0.0002223,90.22047951,1.86E-05,5.20E-06,3,0
0.000235951,0.0023056,468.0148038,1.74E-05,0.0002866,25,0
0.000167449,0.0002649,100.4848629,1.94E-05,1.19E-05,7,0
0.000270963,0.0015102,410.0688709,1.92E-05,0.0005851,37,0
0.000636307,0.004014,3756.381893,1.97E-05,0.0002045,251,0
0.000537359,0.0034368,2705.841152,1.93E-05,4.24E-05,230,0
0.000546493,0.0034436,5029.919207,1.99E-05,0.0004578,290,0
0.000458202,0.0045304,3497.750982,1.92E-05,0.0003409,251,0
0.000526703,0.0034297,3743.346125,1.97E-05,0.0004165,218,0
0.003237856,0.0075422,67122.50456,1.82E-05,0.0006052,832,0
0.001884563,0.0065461,36644.19674,1.61E-05,0.0005994,782,0
0.001362427,0.0058547,18388.35795,1.71E-05,0.0007363,571,0
0.001304581,0.0076612,17689.93227,1.77E-05,0.0018973,598,0
0.00016136,0.0007427,193.9033861,1.61E-05,0.0004427,12,0
0.000144615,0.0009539,239.9872115,1.68E-05,2.45E-05,13,0
0.000534315,0.0041377,3040.447613,1.59E-05,0.0002418,230,0
0.000579983,0.0046632,5814.654155,1.68E-05,0.0002511,328,0
0.000159838,0.0002839,174.9070885,1.77E-05,0.0001078,15,0
0.000214639,0.0007014,392.613941,1.61E-05,2.89E-05,41,0
0.00012787,0.0002276,83.07321998,1.71E-05,2.44E-05,6,0
0.000741343,0.0024655,2690.653087,1.87E-05,0.0001584,170,0
0.000354688,0.0017798,1088.527218,1.68E-05,0.0002341,106,0
0.000321198,0.0035803,1323.070562,1.87E-05,0.0007262,102,0
0.000144615,0.0002887,118.7666941,1.61E-05,0.0002347,6,0
0.00014766,0.0012182,280.1128244,1.64E-05,0.0012139,11,0
0.000121781,0.0003885,81.42572049,1.65E-05,0.0001846,2,0
0.000225295,0.0005315,155.075362,1.88E-05,2.18E-05,6,0
0.000124826,0.0002521,95.4915695,1.72E-05,1.69E-05,5,0
0.000144615,0.0002373,105.0113618,1.67E-05,1.24E-05,9,0
0.000168971,0.0009674,235.280613,1.62E-05,5.48E-05,9,0
0.000354688,0.0056969,2015.454609,1.91E-05,0.0039003,187,0
0.000143093,0.0010472,243.211116,1.73E-05,9.80E-06,15,0
0.000132437,0.0003384,127.1109722,1.73E-05,5.73E-05,5,0
0.000118737,0.0003582,102.7565473,2.02E-05,4.00E-07,2,0
0.000132437,0.000417,150.9904457,2.02E-05,0.0003311,9,0
0.001216289,0.0049824,10481.33179,2.02E-05,0.0001972,420,0
0.000700242,0.0039772,3588.489886,1.73E-05,0.000244,230,0
0.000741343,0.0046345,7581.269695,1.73E-05,0.0004204,373,0
0.000959027,0.0110031,15976.15869,2.02E-05,0.0012702,782,0
0.000202461,0.0029862,808.3663792,1.91E-05,0.0018421,63,0
0.000216162,0.0013017,332.7231541,1.93E-05,1.27E-05,18,0
0.000207028,0.0006347,284.4607067,1.93E-05,1.32E-05,25,0
0.000733731,0.0030163,2820.92549,2.02E-05,0.0008123,153,0
0.000200939,0.0002395,146.0027138,1.88E-05,1.81E-05,6,0
0.00022834,0.0012806,467.7865973,2.02E-05,0.0001699,46,0
0.000200939,0.0011664,374.9654711,1.93E-05,0.0003465,29,0
0.000164405,0.0007216,169.0059741,2.10E-05,0.0001851,14,0
0.00043689,0.0018798,2245.993586,1.68E-05,0.0004507,172,0
0.000108081,0.0002756,90.52793736,1.60E-05,0.000204,1,0
0.000111125,0.0003378,120.3900011,1.68E-05,0.0003374,2,0
0.001397439,0.0088461,34195.0017,1.54E-05,0.0029236,955,0
0.001191933,0.0093845,21659.54939,1.56E-05,0.0031516,792,0
0.000103514,0.0002807,91.9513087,1.56E-05,0.0002805,1,0
0.000144615,0.000395,126.4553649,2.00E-05,1.06E-05,6,0
0.000141571,0.0003612,123.5365082,1.66E-05,2.25E-05,9,0
0.00014766,0.0002762,100.2644425,1.96E-05,0.000255,8,0
0.00014766,0.0004642,125.6630376,1.41E-05,0.0002663,4,0
0.000176583,0.0002486,128.804076,1.43E-05,0.0002106,11,0
0.000269441,0.0020238,949.8384231,1.16E-05,0.0002391,96,0
0.000660663,0.0030048,3255.900022,1.29E-05,0.0002462,208,0
0.000302931,0.0021402,883.8839408,1.24E-05,2.44E-05,72,0
0.002202717,0.0078607,22030.13073,1.61E-05,0.0003498,604,0
0.001065585,0.0060997,14643.2936,1.28E-05,0.0001885,528,0
0.000747432,0.0053732,6986.343484,1.24E-05,0.000251,340,0
0.000141571,0.0004794,140.5023049,1.28E-05,0.0001941,5,0
0.000188761,0.0003392,153.2435917,1.61E-05,0.0001482,14,0
0.00014766,0.0005862,214.5990904,1.15E-05,0.000212,17,0
0.000140048,0.0014135,352.8140461,1.37E-05,0.0002388,15,0
0.000474946,0.0024344,898.3831227,1.61E-05,0.0001776,67,0
0.00019485,0.0020458,676.6193468,1.28E-05,1.30E-05,66,0
0.000310542,0.0013215,428.5263525,1.74E-05,0.0001574,31,0
0.000200939,0.000404,160.8348438,1.28E-05,5.80E-06,9,0
0.000287708,0.0016805,575.8819921,1.45E-05,1.21E-05,74,0
0.000310542,0.0021886,769.4323161,1.37E-05,0.0001311,83,0
0.000366866,0.0021183,744.9649001,1.74E-05,0.0003095,51,0
0.000133959,0.0002147,99.94743738,1.57E-05,2.40E-06,7,0
0.000560193,0.0038095,2721.695114,1.74E-05,9.00E-06,266,0
0.000357732,0.002802,2186.308018,1.57E-05,0.0002101,238,0
0.000124826,0.0004092,92.5223813,1.87E-05,0.0004086,3,0
0.000200939,0.0009364,397.8812306,1.60E-05,2.68E-05,36,0
0.000260307,0.0014683,947.5954731,1.86E-05,0.0001677,94,0
0.000165927,0.0002655,109.2937111,1.47E-05,1.38E-05,6,0
0.000331854,0.0002582,261.1149511,1.65E-05,0.0001609,18,0
0.000196372,0.0008365,319.0848911,1.39E-05,0.0002677,27,0
0.000124826,0.0004011,98.28186303,1.25E-05,0.0001135,3,0
0.000137004,0.0004529,110.2761487,1.37E-05,0.0003968,0,0
0.000168971,0.00055,192.5545387,1.65E-05,0.0001588,13,0
0.001000128,0.0041268,5203.683686,1.65E-05,1.10E-05,313,0
0.000162882,0.0002027,134.9341385,1.61E-05,5.86E-05,11,0
0.000315109,0.0012728,554.8098674,1.51E-05,0.0001713,48,0
0.000165927,0.0006673,243.6852333,1.30E-05,0.0004659,26,0
0.000430801,0.0011432,521.0326982,1.51E-05,2.19E-05,54,0
0.001771916,0.0055843,19063.47078,1.55E-05,0.0001917,495,0
0.00095446,0.0036009,5465.265432,1.16E-05,0.0002,287,0
0.001019917,0.0049278,20761.09637,1.30E-05,0.0003084,489,0
0.000158315,0.0002662,95.96985787,1.16E-05,7.40E-06,3,0
0.000126348,0.0003642,107.0831105,1.55E-05,0.0001489,4,0
0.001545098,0.0047114,14045.13505,1.55E-05,0.0001796,403,0
0.000490169,0.0028626,2271.543454,1.36E-05,0.0002074,207,0
0.000129392,0.0004664,124.6514021,1.48E-05,0.0002449,8,0
0.000133959,0.0006946,128.9758334,1.31E-05,0.0001629,5,0
0.000662185,0.0036592,5571.260807,1.31E-05,0.0002505,304,0
0.000814411,0.0048866,10141.09701,1.59E-05,0.0002484,422,0
0.000132437,0.0003979,151.0046275,1.31E-05,0.0003486,12,0
0.0003897,0.0024504,1064.80189,1.50E-05,5.60E-06,113,0
0.00042319,0.0033087,1621.607407,1.59E-05,0.0001812,163,0
0.000152226,0.0005452,226.1533694,1.59E-05,0.0005322,17,0
0.000152226,0.0002409,120.541181,1.78E-05,0.0001644,12,0
0.000203983,0.0002111,105.8060064,1.78E-05,0.0001402,9,0
0.000123303,0.0002542,66.21040365,1.64E-05,0.0002078,3,0
0.004454146,0.0093821,136373.7398,1.87E-05,0.0012239,871,0
0.001803883,0.0067953,27786.46096,1.62E-05,0.0001977,602,0
0.000115692,0.0002551,114.3734857,1.76E-05,0.0001311,4,0
0.000130915,0.0002667,114.331033,1.76E-05,7.00E-06,4,0
0.000730687,0.007771,15792.72102,1.87E-05,0.0003103,676,0
0.000286186,0.0009294,308.4827397,1.87E-05,1.72E-05,29,0
0.00014766,0.0006128,136.57413,1.64E-05,0.000249,9,0
0.001628823,0.0060446,29918.55814,1.87E-05,0.0002484,605,0
0.000797667,0.00404,9686.482809,1.64E-05,7.13E-05,362,0
0.000238996,0.0009078,317.777755,1.94E-05,0.0001526,23,0
0.000132437,0.0007177,152.5794568,1.73E-05,0.0002512,4,0
0.000207028,0.0002271,116.1206286,1.85E-05,0.0001541,11,0
0.000340987,0.0022802,1168.318045,1.85E-05,3.01E-05,100,0
0.000634784,0.0027513,1963.496271,1.73E-05,0.0001807,190,0
0.000213117,0.0014367,370.372049,1.48E-05,2.07E-05,39,0
0.000319676,0.001849,852.3091227,1.49E-05,1.28E-05,108,0
0.000117214,0.0002625,62.59413577,1.45E-05,9.02E-05,1,0
0.000112648,0.0002062,56.03027682,1.49E-05,3.30E-06,3,0
0.000118737,0.0006934,111.0165688,1.45E-05,0.0003726,2,0
0.000357732,0.002095,682.4296235,1.73E-05,2.06E-05,66,0
0.000162882,0.0004456,136.9245967,1.45E-05,0.000245,7,0
0.00028923,0.0019256,816.1323548,1.61E-05,2.66E-05,87,0
0.000313586,0.0020597,1112.483162,1.61E-05,0.000281,101,0
0.000130915,0.0005315,105.4800102,1.79E-05,0.0001489,4,0
0.000729165,0.0043601,5410.51365,1.61E-05,0.0003932,314,0
0.003304836,0.0100184,101661.7185,1.84E-05,0.0002271,825,0
0.002026134,0.0065107,51859.4918,1.73E-05,8.30E-05,731,0
0.001746037,0.0072303,48661.65432,1.70E-05,0.0004175,698,0
0.000101992,0.0003065,76.30460541,1.73E-05,1.00E-07,1,0
0.000129392,0.0004244,128.1876772,1.70E-05,0.0003681,8,0
0.000216162,0.0002104,174.0977059,1.84E-05,0.0001772,13,0
0.000120259,0.0003182,107.5727999,1.84E-05,0.0002889,3,0
0.00017506,0.0003536,154.5269062,1.84E-05,1.51E-05,5,0
0.000185716,0.0013252,336.6081347,1.84E-05,0.000168,24,0
0.000260307,0.0017044,916.6392784,1.70E-05,0.0002255,89,0
0.000269441,0.0024013,1004.710704,1.82E-05,0.0004137,89,0
0.000165927,0.0007587,249.4719663,1.62E-05,0.0001734,19,0
0.000124826,0.0002762,134.8796359,1.72E-05,5.25E-05,11,0
0.000138526,0.0003662,110.3844125,1.70E-05,2.80E-06,3,0
0.000998605,0.0024498,2760.002119,1.93E-05,2.25E-05,185,0
0.000238996,0.0011188,390.5756539,1.62E-05,1.43E-05,38,0
0.00019485,0.0012028,401.1637163,1.72E-05,1.04E-05,38,0
0.000115692,0.0004707,83.86786458,1.93E-05,3.00E-07,2,0
0.000153749,0.0002211,93.96345672,1.56E-05,6.00E-07,4,0
0.000246607,0.0023476,745.2472386,1.73E-05,1.35E-05,71,0
0.000140048,0.0003974,117.8555362,1.78E-05,0.0003625,7,0
0.00016136,0.0009102,256.7089513,1.56E-05,0.0002451,18,0
0.000165927,0.0009108,278.6869504,1.68E-05,0.0001349,24,0
